Ab. Y Paleteria La Chaparrita,1,4.0,N/A,23.6345012367459,-102.552784122527,Taylor Lake Village,TX 
Snow Bird Burgers & Cones,18,3.0,$,35.96903,-75.6312,Nags Head,NC
Scoop's Ice Cream Parlor,5,3.0,$,36.00893,-75.65881,Kill Devil Hills,NC
Dairy Queen,16,3.0,$,36.0135158221287,-75.6597166653284,Kill Devil Hills,NC
Dairy Queen,9,2.0,$,35.9178620685183,-75.6046186515063,Nags Head,NC
Rita's Italian Ice,4,4.0,$,36.00893,-75.65881,Kill Devil Hills,NC
Higher Grounds A Coffee & Ice Cream,1,5.0,$,36.0114620314956,-75.7089724391699,Kill Devil Hills,NC
Rita's Water Ice,2,3.5,N/A,36.0089416503906,-75.658805847168,Kill Devil Hills,NC
Revival Ice Cream,194,4.5,$$,36.5984678863234,-121.894689016327,Monterey,CA
A Plus,71,4.5,$,36.6877212524414,-121.797927856445,Marina,CA
Carmel Bakery,420,3.5,$,36.5549104933898,-121.923194062684,Carmel-By-The-Sea,CA
Ghirardelli Ice Cream & Chocolate Shop,345,4.0,$$,36.61598,-121.89984,Monterey,CA
MYO Frozen Yogurt,101,4.0,$,36.5979990363121,-121.894813925028,Monterey,CA
Rita's of Salinas,27,4.5,$,36.6581312498193,-121.659371964633,Salinas,CA
Menchie's Frozen Yogurt,27,4.0,$,36.6654633584861,-121.811495125294,Marina,CA
Ice Cream Shoppe,298,3.0,$,36.622800222684,-121.920926268228,Pacific Grove,CA
Bravo! Frozen Yogurt,12,4.5,$,36.6054706777224,-121.696052210961,Salinas,CA
Yogurt Heaven,27,3.0,$$,36.5373811125755,-121.908850595355,Carmel,CA
MYO Frozen Yogurt,21,4.0,$,36.6088905,-121.8467407,Seaside,CA
Cold Stone Creamery,48,3.5,$,36.5846121311188,-121.900533735752,Monterey,CA
Yogurtland,37,4.0,$,36.7169810752891,-121.654075764528,Salinas,CA
MYO Frozen Yogurt,41,3.5,$,36.66019,-121.65832,Salinas,CA
Baskin-Robbins,29,3.5,$,36.6117115,-121.8999585,Monterey,CA
Pinkberry,61,3.0,$,36.6172180175781,-121.901588439941,Monterey,CA
Dippin' Dots,96,3.5,$,36.61611,-121.90065,Monterey,CA
Dairy Queen,7,4.5,$,36.6719207763672,-121.624374389648,Salinas,CA
Brown's Confectionery,3,4.5,$,36.6291160583496,-121.822647094727,Seaside,CA
Stonie's,15,4.5,$,36.7149843,-121.6610173,Salinas,CA
Baskin Robbins Thirty One Ice Cream,15,3.5,$,36.6604804992676,-121.658866882324,Salinas,CA
Baskin-Robbins 31 Ice Cream Yogurt & Subway,22,2.5,$,36.6081619262695,-121.845809936523,Seaside,CA
Creemy Frozen Yogurt,2,4.5,N/A,36.717030107975,-121.662868559361,Salinas,CA
Fosters Freeze,57,2.5,$,36.66523,-121.65636,Salinas,CA
Baskin Robbins,13,3.0,$,36.6983653658357,-121.64885198941,Salinas,CA
Paleteria Y Neveria Las Michoacanas,9,3.0,$$,36.6953999601516,-121.597718772597,Salinas,CA
Lilly Mae's Cinnamon Rolls,201,2.5,$,36.6162338,-121.9002609,Monterey,CA
Espresso To Go & Ice-Cream Too,1,3.0,$,36.6037718206644,-121.893165707588,Monterey,CA
Cold Stone Creamery,5,2.5,$$,36.7167464643717,-121.656204611063,Salinas,CA
Baskin-Robbins,4,1.5,$$$,36.6081619262695,-121.845809936523,Seaside,CA
Dairy Queen,3,4.0,$,36.7156042934432,-121.657070964575,Salinas,CA
Rita's Italian Ice,3,4.5,N/A,36.67543,-121.65517,Salinas,CA
Golden State Ice Cream,8,5.0,$$,37.3225513,-121.9112119,San Jose,CA
La Authentica Michoacana,5,5.0,N/A,36.1401613801718,-120.359976142645,Coalinga,CA
Tres Aguaves Taqueria y Paleteria,7,5.0,$,36.1402227926971,-120.360125340521,Coalinga,CA
Yogurt Swirl,2,3.0,$$,36.6376464910721,-120.626061009358,Firebaugh,CA
Superior Dairy,411,3.5,$,36.32884,-119.64564,Hanford,CA
Jeb's Swedish Creamery,32,4.5,$,36.5177756961089,-119.564747104219,Kingsburg,CA
Yogurtland,20,4.5,$,36.311842,-119.315503,Visalia,CA
Sabor a Tocumbo,47,4.5,$,36.2949488,-119.3134251,Visalia,CA
Char-Cu-Te-Rie,239,4.5,$,36.330063,-119.2941188,Visalia,CA
Rita's Italian Ice,15,4.0,$$,36.311500472876,-119.34909261396,Visalia,CA
Yowserz Frozen Yogurt & More,17,4.0,$,36.313,-119.782478041093,Lemoore,CA
Panini Nut House,35,4.5,$,36.3296961607245,-119.294324002707,Visalia,CA
Yum Yum Yogurt,16,4.5,$,36.5180149,-119.5570198,Kingsburg,CA
Yowserz,38,4.0,$$,36.358757019043,-119.654479980469,Hanford,CA
Big Kahuna Yogurt,17,4.5,$,36.2255954,-119.339495,Tulare,CA
Big Kahuna Frozen Yogurt,23,4.0,$,36.2932667,-119.3138349,Visalia,CA
Alfa y Omega,7,5.0,$,36.20766,-119.34093,Tulare,CA
Freeze Style Frozen Yogurt,14,3.0,$,36.3298169088002,-119.656673231944,Hanford,CA
Tiki Snow,32,4.5,$,36.3071874213886,-119.314691953063,Visalia,CA
Baby Cakes & Ice Cream,21,4.0,$,36.51507,-119.55167,Kingsburg,CA
Cold Stone Creamery,16,4.0,$,36.2929773,-119.3134051,Visalia,CA
Fosters Freeze,15,4.0,$,36.31302,-119.77984,Lemoore,CA
Cold Stone Creamery,7,4.0,$$,36.3249347117285,-119.673373819693,Hanford,CA
Tutti Frutti Frozen Yogurt,18,4.0,$,36.3010515825855,-119.314054341032,Visalia,CA
Baskin-Robbins,9,3.5,$,36.33035,-119.65506,Hanford,CA
Neverias Sabor De Michoacan,5,5.0,$,36.1953885281048,-119.352750331163,Tulare,CA
Kogetsu-DO Confectionery,108,4.5,$,36.72995,-119.79397,Fresno,CA
Lolita's,1,5.0,$,36.293885,-119.7809249,Lemoore,CA
Mega Video,18,4.0,$,36.5401573181152,-119.39054107666,Dinuba,CA
Zurti Loco,3,5.0,$,36.3017628919941,-119.779950119555,Lemoore,CA
Frosty King,14,4.0,$,36.33921,-119.63737,Hanford,CA
Yogy O Gurt,16,3.5,N/A,36.5761414749281,-119.610650427639,Selma,CA
Java Heaven,8,4.5,$$,36.3338,-119.65586,Hanford,CA
Peachy King Frozen Yogurt,17,5.0,$$,36.7361049,-119.7168871,Fresno,CA
Tutti Frutti,7,4.5,$,36.546235880428,-119.399782682779,Dinuba,CA
Sno Cafe,21,5.0,$$,36.7375931052305,-119.788230098784,Fresno,CA
Big Kahuna Frozen Yogurt,8,3.0,$,36.3262341,-119.6700582,Hanford,CA
Big Kahuna Yogurt,9,4.5,$,36.6042649941749,-119.457419646274,Reedley,CA
Baskin Robbins,9,3.5,$,36.2315831333399,-119.335435330868,Tulare,CA
Fosters Freeze,9,3.5,$,36.568973,-119.611137,Selma,CA
La Real Michoacana - Ice Cream Shop,12,4.0,$,36.709408,-119.556089,Sanger,CA
Donut Factory Yogurt,6,4.5,$,36.2246806,-119.3332617,Tulare,CA
Baskin-Robbins,5,4.5,$,36.54563,-119.40343,Dinuba,CA
Reedley Sandwich Shop,39,4.0,$,36.5956638,-119.4499111,Reedley,CA
La Reyna de Michoacan,57,4.5,$,36.75007,-119.80228,Fresno,CA
Baskin-Robbins,5,4.0,$$,36.3415490090847,-119.348762556911,Visalia,CA
We Make U Bake Pizza,7,4.0,$,36.333477,-119.298295,Visalia,CA
Baskin-Robbins 31 Ice Cream & Yogurt Store,2,4.5,$$,36.5764649,-119.6315716,Selma,CA
Baskin-Robbins,2,3.5,$,36.3300022819385,-119.296448253581,Visalia,CA
Baskin-Robbins,7,3.0,$,36.3124734011929,-119.330051716596,Visalia,CA
Frosty Queen - Fresno,55,4.0,$,36.74336,-119.79827,Fresno,CA
The Little Corner,1,4.0,N/A,36.542438719679,-119.387771598995,Dinuba,CA
Fosters Freeze,11,2.5,$$,36.32155,-119.314343,Visalia,CA
Juice Zone,2,5.0,N/A,36.5452766418457,-119.383316040039,Dinuba,CA
Frosty Chalet,85,4.0,$,36.6089639953159,-118.064793124795,Lone Pine,CA
Slices & Scoops,9,3.5,N/A,36.2092726940926,-115.983287786121,Pahrump,NV
Dairy Queen,3,3.5,$,36.219289,-115.9955033,Pahrump,NV
Dillens Family Ice Cream,124,4.5,$,36.2683899,-115.11597,North Las Vegas,NV
Gelatology,497,5.0,$,36.044453052131,-115.242901829159,Las Vegas,NV
Paletas y Helados de Michoacan,29,5.0,$,36.2383303466285,-115.153479538858,North Las Vegas,NV
Lappert's Ice Cream Shop,188,4.0,$,36.1731567812239,-115.145197072262,Las Vegas,NV
Snowflake Shavery,636,4.5,$,36.1267426385023,-115.209411369343,Las Vegas,NV
tsp. Baking Company,117,4.5,$,36.271881,-115.205522,North Las Vegas,NV
Art of Flavor Authentic Cravings,28,5.0,$,36.1514195401068,-115.152628390127,Las Vegas,NV
Super Swirl Frozen Yogurt & Boba Teas,109,5.0,$,36.0124949689667,-115.135970169312,Las Vegas,NV
Luv It Frozen Custard,643,4.0,$,36.1514658645428,-115.151553874356,Las Vegas,NV
CREAM,116,4.5,$,36.0029067993164,-115.110488891602,Henderson,NV
Island Frozen Yogurt Bar,87,4.5,$,36.01392,-114.99289,Henderson,NV
La Flor de Michoacan Ice Cream,30,5.0,$,36.0799333,-115.0535585,Henderson,NV
Fluff Ice,75,5.0,$,36.0845230812796,-115.241494996066,Las Vegas,NV
Magnolia Ice Cream and Treats,60,4.5,$,36.118245,-115.135727,Las Vegas,NV
U-Swirl Frozen Yogurt,82,4.0,$,36.2798178535647,-115.205008097678,Las Vegas,NV
"Sweet Addiction, Cookies & Ice Cream",172,4.0,$,36.0560276,-115.0840727,Henderson,NV
Mixers Ice Cream & Boba,123,4.5,$,36.086238558475,-115.24375148287,Las Vegas,NV
Marble Slab Creamery,40,4.0,$,36.2402892701892,-115.115874987853,North Las Vegas,NV
Yogurtland,90,4.5,$,36.1964335386035,-115.250845973771,Las Vegas,NV
Yogurtland,25,4.5,$,36.270199465948,-115.205300038345,North Las Vegas,NV
Chilly Jilly'z,219,4.5,$,35.9692999,-114.85821,Boulder City,NV
"Sweet Addiction, Cookies & Ice Cream",385,4.5,$,36.0949215,-115.2974949,Las Vegas,NV
Handel's Homemade Ice Cream & Yogurt,249,4.5,$,36.101513383597,-115.3144338727,Las Vegas,NV
Sweetspot Nitrogen Ice Cream & Boba Tea,126,4.5,$,36.0617800593789,-115.242476304327,Las Vegas,NV
Rolled Ice Cream,484,4.0,$,36.1151638,-115.2986184,Las Vegas,NV
Creamberry,201,4.5,$,36.0437499120486,-115.243998814204,Las Vegas,NV
Nielsen's Frozen Custard,202,4.5,$,36.0173949524434,-115.117697864771,Las Vegas,NV
Menchie's Frozen Yogurt,31,4.5,$,36.1620763187499,-115.062500242328,Las Vegas,NV
Ghirardelli Ice Cream & Chocolate Shop,134,4.0,$$,36.1176550638855,-115.16984345959,Las Vegas,NV
Yogurtland,70,4.0,$,36.0570724573675,-115.046830766939,Henderson,NV
The Perfect Scoop & Boba Tea,598,3.5,$,36.055251,-115.225806,Las Vegas,NV
Yogurtland,84,4.0,$,36.2636485832117,-115.257175396262,Las Vegas,NV
Yogurtland,127,4.5,$,36.02534,-115.11916,Las Vegas,NV
Ice Land Vegas,32,4.0,$,36.16044,-115.28986,Las Vegas,NV
Scoops II,17,4.5,$,35.972039868268,-114.845890972301,Boulder City,NV
The Perfect Scoop Ice Cream and Boba,87,3.5,$,36.27784,-115.28665,Las Vegas,NV
Poppy's Frozen Yogurt,123,4.5,$,36.0185011,-115.2704927,Las Vegas,NV
Pinkberry,103,4.0,$,36.10595703125,-115.173355102539,Las Vegas,NV
Marash Authentic Turkish Ice Cream,89,4.0,$,36.1142272826862,-115.172265753199,Las Vegas,NV
Yogurtland,118,4.0,$,36.1157430355162,-115.29964635232,Las Vegas,NV
Freddy's Frozen Custard & Steakburgers,148,4.0,$,36.056728,-115.041519,Henderson,NV
Freddy's Frozen Custard & Steakburgers,100,4.5,$,36.1589451,-115.2049735,Las Vegas,NV
Scoops,45,3.5,$,36.2858339226391,-115.17923948586,North Las Vegas,NV
CJ's Italian Ice & Custard,216,4.0,$,36.1252874,-115.2791049,Las Vegas,NV
Cafe Gelato,191,4.0,$$,36.1137660698515,-115.177402496338,Las Vegas,NV
Recess Italian Ice & Desserts,242,4.0,$,36.09778,-115.2975049,Las Vegas,NV
CREAM,298,3.5,$,36.1506140780979,-115.332922610499,Las Vegas,NV
Shake Shack,75,4.5,$$,36.103518,-115.173592,Las Vegas,NV
La Flor de Michoacan,60,4.5,$,36.15916,-115.10702,Las Vegas,NV
Lokuras,37,4.5,$,36.1227271680021,-115.208722956008,Las Vegas,NV
Dairy Queen,6,3.5,$,36.711662,-107.988418,Bloomfield,NM
Dairy Queen,3,2.0,N/A,36.7327651977539,-108.193199157715,Farmington,NM
Freddy's Frozen Custard & Steakburgers,8,5.0,$,36.0124500238623,-106.064800880849,Española,NM
Solar Icecream Bus,10,1.5,$$,36.46011,-105.63508,El Prado,NM
Baskin Robin's,1,3.0,$,36.007027710672,-106.064620502293,Española,NM
Dairy Queen,3,2.0,$$,36.626,-102.37785,Boise City,OK
Braum's,8,3.5,$,36.6974,-101.48365,Guymon,OK
Dairy Queen,1,4.0,N/A,36.26726,-101.40627,Gruver,TX
Dairy Queen,2,1.5,$,36.1904932,-101.205099,Spearman,TX
Dairy Queen,3,2.5,$,35.9164392,-100.3826749,Canadian,TX
Dairy Queen,2,3.5,$,36.4356346130371,-99.3955001831055,Woodward,OK
Braum's Ice Cream & Dairy Stores,1,1.0,$,36.4229049682617,-99.3900756835938,Woodward,OK
Little Bit of Seattle,10,4.5,$,36.2775924056768,-97.8987957537174,Waukomis,OK
Braum's Ice Cream & Dairy Stores,12,3.5,$,36.39163,-97.92958,Enid,OK
Tropical Freeze,3,4.5,$$,36.3982958074601,-97.9245888912311,Enid,OK
Braum's Ice Cream & Dairy Stores,3,3.5,$,36.4199399203062,-97.8615915030241,Enid,OK
Insomnia Cookies,9,2.5,$$,36.11896,-97.06903,Stillwater,OK
Smallcakes A Cupcakery,13,3.5,$$$,36.144502,-97.051605,Stillwater,OK
Braum's Ice Cream & Dairy Stores,9,4.5,$,36.11551,-97.08896,Stillwater,OK
Braum's,7,3.0,$,36.1277771315386,-97.0520434962419,Stillwater,OK
Orange Leaf Frozen Yogurt,3,1.5,$,36.1280349666714,-97.0592028579094,Stillwater,OK
Braum's Ice Cream & Dairy Stores,3,4.5,N/A,35.9848861694336,-96.7510833740234,Cushing,OK
Marble Slab Creamery,4,3.0,N/A,36.11933,-97.06508,Stillwater,OK
Braum's Ice Cream & Dairy Stores,7,3.5,$,36.7346992492676,-97.0679092407227,Ponca City,OK
Cherry Berry,1,4.0,$$,36.737739,-97.066505,Ponca City,OK
Rose Rock Microcreamery,19,5.0,$,36.1554994929778,-95.9849744946739,Tulsa,OK
Scoops And Grinds,16,4.0,$,36.364277,-95.83769,Collinsville,OK
Freezing Cow,14,4.0,$$,36.0619768,-95.8861751,Tulsa,OK
Andy's Frozen Custard,11,4.5,$,36.092197311264,-95.9227979555726,Tulsa,OK
Freckles Frozen Custard,18,4.5,$,36.0881,-95.9402849,Tulsa,OK
Pancho Anaya Bakery East Tulsa,15,5.0,$,36.1339089343079,-95.8469688892365,Tulsa,OK
Andy's Frozen Custard,25,4.5,$,36.0154277754279,-95.8851096014557,Tulsa,OK
Peachwave,16,4.0,$,36.0568174,-96.0034189,Tulsa,OK
Cherry Berry,9,4.0,$,36.0653014,-95.7767905,Broken Arrow,OK
Freddy's Frozen Custard & Steakburgers,36,4.0,$,36.0613403320312,-95.8724670410156,Tulsa,OK
Marble Slab Creamery,6,4.5,$,36.027234,-95.959383,Jenks,OK
Cherry Berry,9,4.0,$,36.0607551,-95.84683,Broken Arrow,OK
Freddy's Frozen Custard & Steakburgers,12,4.0,$,36.2908412810871,-95.8406413473296,Owasso,OK
Braum's,6,3.5,$,36.2878891966209,-95.6335140019655,Claremore,OK
Smallcakes Cupcakery and Creamery,8,4.5,$$,36.0775214,-95.9222611,Tulsa,OK
Braum's,10,3.5,$,36.141727,-95.957765,Tulsa,OK
Braum's Ice Cream & Dairy Stores,10,3.5,$,36.264184,-95.8456914,Owasso,OK
Andy's Frozen Custard,3,3.5,$,36.0610958,-95.781685,Broken Arrow,OK
Tastee Freez Drive-In,6,4.0,$,36.3681399,-95.99252,Skiatook,OK
Baskin-Robbins,4,5.0,$$,36.0302238464355,-95.9047164916992,Tulsa,OK
Illy's Coffee Shop,3,4.5,$,36.1552184448574,-95.9908142682096,Tulsa,OK
Baskin Robbins,5,4.5,$,36.06551,-95.88821,Tulsa,OK
Freddy's Frozen Custard & Steakburgers,4,5.0,$,36.163952,-95.760972,Catoosa,OK
Braum's Ice Cream & Dairy Stores,8,5.0,$,36.16134,-95.89713,Tulsa,OK
Braum's Ice Cream & Dairy Stores,8,3.5,$,36.1185264587402,-95.8636779785156,Tulsa,OK
Candy Castle,4,4.5,N/A,36.0082571409399,-95.8882541209459,Tulsa,OK
Baskin Robbins,1,5.0,$,36.2785361,-95.8306499,Owasso,OK
Braum's Ice Cream & Dairy Stores,16,3.5,$,36.1222143,-95.9404653,Tulsa,OK
Jared's Frozen Custard,8,3.5,$$$,36.7279748618603,-95.925555601716,Bartlesville,OK
Marble Slab Creamery,5,3.0,$$,36.0741792,-95.7949806,Broken Arrow,OK
Braum's Ice Cream & Dairy Stores,8,3.5,$,36.0593681335449,-95.7981033325195,Broken Arrow,OK
Braum's Ice Cream & Dairy Stores,5,4.0,$,36.13679,-95.90391,Tulsa,OK
Braum's Ice Cream & Dairy Stores,11,2.5,$,36.0613,-95.86295,Tulsa,OK
Braum's Ice Cream & Dairy Stores,3,5.0,$,36.04601,-95.75037,Broken Arrow,OK
Tastee Freez,4,4.0,$,36.2200164794922,-95.992561340332,Tulsa,OK
Dairy Queen,6,1.5,N/A,36.29132,-95.83426,Owasso,OK
Braum's,6,3.5,$$,36.0605,-95.90105,Tulsa,OK
Baskin Robbins,3,3.5,$,36.1061096191406,-95.8514862060547,Tulsa,OK
Gaetano's Pizzeria & Creamery,3,4.0,N/A,36.0451101494686,-95.9406855806469,Tulsa,OK
Braum's Ice Cream and Dairy Store,9,2.5,$,36.0613021850586,-95.9693603515625,Tulsa,OK
Braum's Ice Cream & Dairy Stores,8,3.0,$,36.0904083251953,-96.0299301147461,Tulsa,OK
Braum's Ice Cream and Dairy Store,6,4.0,$,36.14346,-95.85164,Tulsa,OK
Freddy's Frozen Custard & Steakburgers,6,3.0,N/A,36.046158,-96.004876,Tulsa,OK
Dairy Queen,5,1.5,$,36.1611151757677,-95.8896451815963,Tulsa,OK
Freckles,1,3.0,$$,36.1883399,-95.88862,Tulsa,OK
Rustic Gate Creamery,2,4.0,$,36.022891998291,-95.9696807861328,Jenks,OK
Freddy's Frozen Custard & Steakburgers,2,4.0,$,36.7206230996557,-95.9356359778319,Bartlesville,OK
Braum's Ice Cream and Dairy Store,5,3.5,$,36.0902900695801,-95.9235382080078,Tulsa,OK
Braum's Ice Cream & Dairy Stores,6,1.5,$,36.1179580688477,-95.8336639404297,Tulsa,OK
Roop's Frozen Yogurt,1,2.0,N/A,36.1024463387188,-95.9179381281137,Tulsa,OK
Fratelli's Wood-Fired Pizzeria,44,4.5,$,36.184542,-94.540887,Siloam Springs,AR
Braum's Ice Cream & Dairy Store,6,3.5,$,36.174072,-94.546737,Siloam Springs,AR
Pure Joy Ice Cream,4,4.0,$,36.185401047789,-94.5407477278996,Siloam Springs,AR
Braum's Ice Cream & Dairy Stores,4,3.5,$$,35.9155149,-94.9587185,Tahlequah,OK
Braum's Ice Cream,3,2.0,$,36.5932551,-94.77501,Grove,OK
Dairy Queen,3,1.5,$$,36.5740853,-94.7693825,Grove,OK
Big Dipper,19,4.0,$,36.3894968479872,-93.7330750375986,Eureka Springs,AR
Andy's Frozen Custard,74,4.5,$,36.6391499,-93.2847146,Branson,MO
Cherry Berry,15,4.5,$$,36.631198,-93.275428,Branson,MO
Kilwins,17,4.5,N/A,36.6554408,-93.2205205,Branson,MO
Cakes & Creams,113,4.0,$,36.6390367365813,-93.2698709934277,Branson,MO
The Keeter Center,201,4.5,$$,36.6178699409541,-93.2382202148438,Point Lookout,MO
Village Ice Cream Parlor,2,3.5,$,36.3926880061626,-93.7314328551292,Eureka Springs,AR
The Eureka Market,4,4.5,$$$,36.3934235464364,-93.7379300106201,Eureka Springs,AR
Dreami Cremes,10,4.0,$$,36.6525344730267,-93.2844132184982,Branson,MO
Parkside Pretzel & Snack Bar,2,4.0,$$,36.4021396756483,-93.7374762190552,Eureka Springs,AR
Nonnas Nummies,5,5.0,$,36.6092606,-93.6078568,Shell Knob,MO
Lakeside Restaurant Resort & General Store,11,4.0,$,36.5934788435698,-93.3954855054617,Reeds Spring,MO
Table Rock Area 71,8,5.0,$,36.6063600774353,-93.5667938366532,Shell Knob,MO
Mr B's Ice Cream Parlor,20,3.5,$,36.6439408119501,-93.2180700593719,Branson,MO
Jackie B Goode's Uptown Cafe,116,3.5,$,36.636709,-93.281871,Branson,MO
The Bakers Table,3,4.5,N/A,36.4036042081684,-93.7372847646475,Eureka Springs,AR
Marble Slab Creamery,3,4.0,$$,36.6415558,-93.2568665,Branson,MO
T Cby Yogurt,1,3.0,$,36.26279,-93.13301,Harrison,AR
Scoops,4,3.0,$,36.6302490234375,-93.3032608032227,Branson,MO
Cold Stone Creamery,4,3.5,$$,36.64259,-93.24776,Branson,MO
Smack's Deli & Ice Cream,1,5.0,N/A,36.6439819335938,-93.2174835205078,Branson,MO
Pop's Dari Dell,3,4.5,$$,36.753044128418,-93.3822937011719,Reeds Spring,MO
Colossal Cupcakes & Cones,1,1.0,N/A,36.405139490962,-93.7353850901127,Eureka Springs,AR
Dessert Station,1,4.0,$,36.6398703306913,-93.2851226627827,Branson,MO
Yeti's Shaved Ice and Ice Cream Treats,2,5.0,$,36.6426099274523,-93.1877405021556,Branson,MO
Dairy Queen,10,3.0,$,36.6392593383789,-93.2674713134766,Branson,MO
Cold Stone Creamery,2,3.5,$$,36.6456565856934,-93.2890090942383,Branson,MO
Baskin Robbins,1,5.0,N/A,36.6406364742713,-93.242071531713,Branson,MO
Marble Slab Creamery,4,1.5,$$,36.6438741981983,-93.2145926356316,Branson,MO
Delectable Delights,2,2.5,N/A,36.6382516175508,-93.2747733592987,Branson,MO
Pizza Papa Grand's & Buffet,6,2.5,$,36.6426277160645,-93.2558517456055,Branson,MO
Dairy Queen Brazier,4,3.0,$,36.3388175964355,-92.3856887817383,Mountain Home,AR
Printing Press Cafe,5,4.0,N/A,36.1170812334534,-92.143097776728,Calico Rock,AR
Taylor's Freez King,8,4.0,$,36.28331,-92.49352,Gassville,AR
Between the Buns,3,4.5,N/A,36.1190711,-92.1411413,Calico Rock,AR
The Music Box,2,4.5,$,35.8695403941477,-92.1190935200989,Mountain View,AR
The Spring Dipper,4,5.0,$$,36.4952430791612,-91.540273,Mammoth Spring,AR
Dairy King,11,3.5,$,36.0868747636605,-91.0685138221638,Walnut Ridge,AR
Old Time Candy Shop,1,3.0,N/A,36.3155566520399,-91.4808089449067,Hardy,AR
China Star Super Buffet,4,4.5,$,36.2824937387561,-90.9473012447051,Pocahontas,AR
Dairy Queen,3,3.5,$,36.236526,-90.0375085,Kennett,MO
Baskin-Robbins,2,1.5,N/A,35.889046,-89.919212,Blytheville,AR
Dairy Queen,3,4.5,$,36.3351783752441,-88.8539505004883,Martin,TN
Chow Wagon,13,4.0,$,35.917711,-88.752075,Milan,TN
Dairy Queen,5,1.5,$,36.7532936625904,-88.6387842916924,Mayfield,KY
Huddle House,2,2.5,$,36.73019,-88.63219,Mayfield,KY
Dip Dairy Freeze,7,4.0,$,36.4843673706055,-87.8419952392578,Dover,TN
Mike's Ice Cream,373,4.5,$,36.16265,-86.77597,Nashville,TN
Jeni's Splendid Ice Creams,516,4.5,$$,36.18242,-86.73552,Nashville,TN
Golly G's Coffee  Ice Cream & Sweets,42,4.5,$,36.3931350708008,-87.0201797485352,Pleasant View,TN
La Michoacana Delicious,12,5.0,$,36.378607569686,-86.4650171622634,Gallatin,TN
Pied Piper Creamery,180,4.0,$,36.1764945983887,-86.750373840332,Nashville,TN
Legato Gelato,113,4.5,$$,36.14271,-86.79167,Nashville,TN
La Michoacana Deluxe,18,4.5,$,36.25212,-86.7168499,Madison,TN
Supreme Kreme,33,4.0,$,36.128669,-86.7780745,Nashville,TN
Sip Cafe,72,4.5,$,36.219596,-86.727992,Nashville,TN
Jeni's Splendid Ice Creams,81,4.5,$$,36.1357709030377,-86.8011597660714,Nashville,TN
Jeni's Splendid Ice Cream,267,4.5,$$,36.1267718311763,-86.7889895265798,Nashville,TN
La Michoacana Golden,39,4.5,$,36.0635447502136,-86.7169936001301,Nashville,TN
Yogurt Mountain,24,4.0,$,36.1859855651855,-86.6136322021484,Hermitage,TN
Las Paletas Gourmet Popsicles,456,4.5,$,36.12057,-86.79091,Nashville,TN
Bobbie's Dairy Dip,208,4.0,$,36.15154,-86.85131,Nashville,TN
Maggiemoo's Ice Cream and Treatery,7,4.5,$$,36.3202934265137,-86.5963897705078,Hendersonville,TN
The Comfy Cow,46,4.0,$$,36.029854,-86.7899994,Brentwood,TN
Jeni's Splendid Ice Creams,24,4.5,$,36.17111,-86.78779,Nashville,TN
Sweet CeCe's,47,3.5,$,36.1261241,-86.8462071,Nashville,TN
Kilwin's,41,4.5,$$,35.9241911944051,-86.8704632301668,Franklin,TN
Yogurt Mountain,18,4.0,$,36.0757849,-86.919427,Nashville,TN
Maggie Moo's,33,3.5,$,36.144157,-86.812599,Nashville,TN
Dairy King,25,4.0,$,36.1254959106445,-86.7121887207031,Nashville,TN
Jeni's Splendid Ice Creams,12,4.5,$$,36.0325086219768,-86.7892466996928,Brentwood,TN
Whit's Frozen Custard,26,4.5,$,35.8627495641949,-86.8447408034184,Franklin,TN
Town Square Creamery & Country Market,5,4.0,$,36.3889351728572,-86.4468817412853,Gallatin,TN
Elliston Place Soda Shop,118,3.5,$,36.1516042321924,-86.8038382171966,Nashville,TN
La Michoacana Premium,12,5.0,$$,36.0912943076578,-86.735466979444,Nashville,TN
La Fruta Loca,17,4.5,$,35.9818180087152,-86.5181961027052,Smyrna,TN
La Michoacana Premier,7,4.5,$,36.2917298,-86.7033132,Madison,TN
Mojo Cookie Dough and Creamery,8,3.0,$,36.1552925109863,-86.6686019897461,Nashville,TN
Thomas Drugs,11,4.5,$,36.54863,-86.697029,Cross Plains,TN
